day,bucket,flow_type,net_qty,price,usd_value
2025-09-25,Top 201-300,OUTFLOW,-2525524.578380512,1.352074101,3414696.3738672347
2025-09-25,Top 301-500,INFLOW,553460.2746016888,1.352074101,748319.3032212915
2025-09-25,Top 501-1000,INFLOW,31808.95205341096,1.352074101,43008.06025136773
2025-09-26,Top 1-100,INFLOW,5875185.709464021,1.263614182,7423967.984362468
2025-09-26,Top 101-200,OUTFLOW,-1214083.0901090524,1.263614182,1534132.6107881824
2025-09-26,Top 201-300,OUTFLOW,-23067.236949889688,1.263614182,29148.08774943503
2025-09-26,Top 301-500,OUTFLOW,-297700.2596461144,1.263614182,376178.27007391246
2025-09-26,Top 501-1000,OUTFLOW,-116453.23037148194,1.263614182,147151.9534371177
2025-09-27,Top 101-200,INFLOW,394834.43954162626,1.285793142,507675.41458803666
2025-09-27,Top 201-300,INFLOW,368684.4406677603,1.285793142,474051.9253727121
2025-09-27,Top 301-500,INFLOW,305671.4499076006,1.285793142,393030.25399638934
2025-09-27,Top 501-1000,OUTFLOW,-43305.65855668198,1.285793142,55682.1187819753
2025-09-28,Top 1-100,INFLOW,110000.0,1.274574915,140203.24065000002
2025-09-28,Top 101-200,INFLOW,921227.3527708596,1.274574915,1174173.2748535934
2025-09-28,Top 201-300,INFLOW,92668.48338896,1.274574915,118112.9243386626
2025-09-28,Top 301-500,OUTFLOW,-43454.21279075267,1.274574915,55385.649574165494
2025-09-28,Top 501-1000,INFLOW,44096.41104555259,1.274574915,56204.179360190254
2025-09-29,Top 1-100,INFLOW,20054073.64,1.330334527,26678626.57029257
2025-09-29,Top 101-200,OUTFLOW,-878778.0241359201,1.330334527,1169068.7470768539
2025-09-29,Top 201-300,INFLOW,228113.23362749,1.330334527,303466.9107602674
2025-09-29,Top 301-500,OUTFLOW,-301737.71987491864,1.330334527,401412.1068478584
2025-09-29,Top 501-1000,OUTFLOW,-70540.776656142,1.330334527,93842.8307470613
2025-09-30,Top 1-100,INFLOW,4056542.7457903298,1.282911748,5204186.344838592
2025-09-30,Top 101-200,OUTFLOW,-1239948.6493058628,1.282911748,1590744.6891112237
2025-09-30,Top 201-300,INFLOW,170056.02130270435,1.282911748,218166.86754737768
2025-09-30,Top 301-500,INFLOW,815104.0188758625,1.282911748,1045706.5216578578
2025-09-30,Top 501-1000,INFLOW,175535.36491404197,1.282911748,225196.38183769147
2025-10-01,Top 1-100,INFLOW,2076095.8354438506,1.244200164,2583078.778938956
2025-10-01,Top 101-200,INFLOW,816730.2718543113,1.244200164,1016175.9381848988
2025-10-01,Top 201-300,INFLOW,26085.78810062987,1.244200164,32455.941832872933
2025-10-01,Top 301-500,INFLOW,41800.71889058844,1.244200164,52008.46129898803
2025-10-01,Top 501-1000,INFLOW,39947.87528454853,1.244200164,49703.152980486826
2025-10-02,Top 1-100,OUTFLOW,-2323.4900000000016,1.315008403,3055.408874286472
2025-10-02,Top 101-200,OUTFLOW,-909265.5784677529,1.315008403,1195691.876243751
2025-10-02,Top 201-300,INFLOW,687123.8036651865,1.315008403,903573.5757210425
2025-10-02,Top 301-500,INFLOW,449720.79291029274,1.315008403,591386.6216808577
2025-10-02,Top 501-1000,INFLOW,82721.43168531006,1.315008403,108779.37777437318
2025-10-03,Top 101-200,OUTFLOW,-462585.1608641166,1.350302156,624629.7400484234
2025-10-03,Top 201-300,INFLOW,1434974.493583516,1.350302156,1937649.1524908296
2025-10-03,Top 301-500,OUTFLOW,-56260.86105373557,1.350302156,75969.16197927557
2025-10-03,Top 501-1000,OUTFLOW,-36738.81889559119,1.350302156,49608.50636361032
2025-10-04,Top 101-200,OUTFLOW,-139725.2312774125,1.341884387,187495.1063211239
2025-10-04,Top 201-300,OUTFLOW,-30662.961033290005,1.341884387,41146.14866976124
2025-10-04,Top 301-500,INFLOW,421835.79380312964,1.341884387,566054.865582171
2025-10-04,Top 501-1000,OUTFLOW,-54972.5975565515,1.341884387,73766.8703739708
2025-10-05,Top 1-100,INFLOW,4849581.399999999,1.270716055,6162440.945009377
2025-10-05,Top 101-200,OUTFLOW,-880997.7119974033,1.270716055,1119497.9370533666
2025-10-05,Top 201-300,OUTFLOW,-253050.5031236643,1.270716055,321555.33704506786
2025-10-05,Top 301-500,INFLOW,75267.5699461,1.270716055,95643.70955134477
2025-10-05,Top 501-1000,INFLOW,25092.45669127634,1.270716055,31885.387576997025
2025-10-06,Top 1-100,OUTFLOW,-125000.0,1.255769148,156971.1435
2025-10-06,Top 101-200,INFLOW,186015.5109411,1.255769148,233592.53968928978
2025-10-06,Top 201-300,OUTFLOW,-354553.17798188,1.255769148,445236.9422349978
2025-10-06,Top 301-500,OUTFLOW,-291928.18219958,1.255769148,366594.40463795536
2025-10-06,Top 501-1000,INFLOW,5908.222615305916,1.255769148,7419.363679817042
2025-10-07,Top 101-200,INFLOW,2607216.354613361,1.305712446,3404274.843633415
2025-10-07,Top 201-300,INFLOW,678016.7442599656,1.305712446,885294.9015766361
2025-10-07,Top 301-500,INFLOW,425412.61808148015,1.305712446,555466.5501144333
2025-10-07,Top 501-1000,INFLOW,250153.64517992246,1.305712446,326628.72792369267
2025-10-08,Top 1-100,INFLOW,5264969.506914768,1.192921027,6280692.831312449
2025-10-08,Top 101-200,INFLOW,4720759.232500703,1.192921027,5631492.95185447
2025-10-08,Top 201-300,OUTFLOW,-1462069.0505953175,1.192921027,1744132.913381081
2025-10-08,Top 301-500,INFLOW,449842.10843202536,1.192921027,536626.109978577
2025-10-08,Top 501-1000,INFLOW,126643.47647175612,1.192921027,151075.66601553763
2025-10-09,Top 1-100,INFLOW,4989987.854816939,1.27809347,6377670.892620837
2025-10-09,Top 101-200,OUTFLOW,-2801634.3949594256,1.27809347,3580750.6255250424
2025-10-09,Top 201-300,INFLOW,908545.9287659783,1.27809347,1161206.618750882
2025-10-09,Top 301-500,INFLOW,232070.99491719028,1.27809347,296608.42318006407
2025-10-09,Top 501-1000,OUTFLOW,-59023.141149436386,1.27809347,75437.09128198294
2025-10-10,Top 1-100,OUTFLOW,-250000.0,1.19982494,299956.23500000004
2025-10-10,Top 101-200,INFLOW,2237126.4302433967,1.19982494,2684160.0849391976
2025-10-10,Top 201-300,OUTFLOW,-262870.97666196176,1.19982494,315399.15380117967
2025-10-10,Top 301-500,OUTFLOW,-288362.03940671077,1.19982494,345983.9666294344
2025-10-10,Top 501-1000,INFLOW,414245.6057645236,1.19982494,497022.20908168325
2025-10-11,Top 1-100,INFLOW,952.4537191850118,0.887865261,845.6505699746211
2025-10-11,Top 101-200,OUTFLOW,-539036.3150114217,0.887865261,478591.6185160941
2025-10-11,Top 201-300,INFLOW,386519.09382034047,0.887865261,343176.87611628004
2025-10-11,Top 301-500,OUTFLOW,-320078.5492289935,0.887865261,284186.62465170166
2025-10-11,Top 501-1000,INFLOW,143349.2172351702,0.887865261,127274.79017465007
2025-10-12,Top 1-100,OUTFLOW,-7300010.0,0.917554932,6698160.17914932
2025-10-12,Top 101-200,INFLOW,1267988.8753790222,0.917554932,1163449.4463251552
2025-10-12,Top 201-300,OUTFLOW,-466702.07232337346,0.917554932,428224.78823493206
2025-10-12,Top 301-500,INFLOW,1293973.8623911852,0.917554932,1187292.0993161213
2025-10-12,Top 501-1000,INFLOW,77924.4073959004,0.917554932,71499.9243292857
2025-10-13,Top 1-100,OUTFLOW,-9999941.79,1.001045051,10010392.23916758
2025-10-13,Top 101-200,INFLOW,2462949.7571595553,1.001045051,2465523.6652662246
2025-10-13,Top 201-300,OUTFLOW,-906082.4952565832,1.001045051,907029.3976743335
2025-10-13,Top 301-500,INFLOW,255820.98980381276,1.001045051,256088.3357850282
2025-10-13,Top 501-1000,INFLOW,59808.75006144616,1.001045051,59871.25325550662
2025-10-14,Top 1-100,INFLOW,828586.16,1.009712216,836633.5677605306
2025-10-14,Top 101-200,OUTFLOW,-2195937.537933279,1.009712216,2217264.957624195
2025-10-14,Top 201-300,INFLOW,338815.67436581425,1.009712216,342106.32537944074
2025-10-14,Top 301-500,INFLOW,183687.06291399908,1.009712216,185471.07134542544
2025-10-14,Top 501-1000,OUTFLOW,-133639.74708338318,1.009712216,134937.68517324238
2025-10-15,Top 1-100,INFLOW,16.0880499334,0.958266721,15.416642856963486
2025-10-15,Top 101-200,INFLOW,4313534.832426993,0.958266721,4133516.879789099
2025-10-15,Top 201-300,INFLOW,31936.12246652998,0.958266721,30603.323357456116
2025-10-15,Top 301-500,OUTFLOW,-148479.19089246454,0.958266721,142282.66739325505
2025-10-15,Top 501-1000,INFLOW,131624.8971880114,0.958266721,126131.75863031781
2025-10-16,Top 1-100,INFLOW,3903261.912,0.932067755,3638104.567494848
2025-10-16,Top 101-200,INFLOW,5575653.136357622,0.932067755,5196886.5014635585
2025-10-16,Top 201-300,INFLOW,1104933.468167926,0.932067755,1029872.8570996427
2025-10-16,Top 301-500,OUTFLOW,-197244.25755596353,0.932067755,183845.01232682873
2025-10-16,Top 501-1000,OUTFLOW,-119429.31102582684,0.932067755,111316.20980903918
2025-10-17,Top 1-100,INFLOW,1909676.5558133596,0.896458059,1711944.9385422494
2025-10-17,Top 101-200,OUTFLOW,-340192.59024400474,0.896458059,304968.38913632283
2025-10-17,Top 201-300,OUTFLOW,-180559.6957848089,0.896458059,161864.19441688026
2025-10-17,Top 301-500,INFLOW,76546.03950631025,0.896458059,68620.3139999642
2025-10-17,Top 501-1000,OUTFLOW,-7040.737198951043,0.896458059,6311.725603300749
2025-10-18,Top 1-100,INFLOW,5204356.898833765,0.872186456,4539169.599352972
2025-10-18,Top 101-200,INFLOW,1159445.7004885634,0.872186456,1011252.8364335576
2025-10-18,Top 201-300,INFLOW,38503.42688961001,0.872186456,33582.167442704056
2025-10-18,Top 301-500,OUTFLOW,-81246.42503234922,0.872186456,70862.03151163434
2025-10-18,Top 501-1000,OUTFLOW,-65409.78571416858,0.872186456,57049.52918976013
2025-10-19,Top 101-200,INFLOW,5173092.009259355,0.886057493,4583656.936782678
2025-10-19,Top 201-300,OUTFLOW,-428096.2018108443,0.886057493,379317.8473393388
2025-10-19,Top 301-500,OUTFLOW,-87700.23976072237,0.886057493,77707.45457788458
2025-10-19,Top 501-1000,INFLOW,45793.622582555065,0.886057493,40575.78242088693
2025-10-20,Top 1-100,INFLOW,3823824.2335451543,0.911818653,3486634.2619399
2025-10-20,Top 101-200,OUTFLOW,-901350.9737674706,0.911818653,821868.6307808934
2025-10-20,Top 201-300,INFLOW,159314.6563277439,0.911818653,145266.07533592137
2025-10-20,Top 301-500,OUTFLOW,-15107.86403928866,0.911818653,13775.632238011323
2025-10-20,Top 501-1000,INFLOW,44935.43435050614,0.911818653,40972.96722144844
2025-10-21,Top 101-200,INFLOW,956476.743258385,0.917911244,877960.7572613728
2025-10-21,Top 201-300,OUTFLOW,-562285.9134984701,0.917911244,516128.56234305707
2025-10-21,Top 301-500,OUTFLOW,-38806.09391697962,0.917911244,35620.5499421156
2025-10-21,Top 501-1000,INFLOW,8372.561481369543,0.917911244,7685.2683248304
2025-10-22,Top 1-100,INFLOW,855840.481399368,0.88918456,761000.1418832853
2025-10-22,Top 101-200,OUTFLOW,-3100163.0774674453,0.88918456,2756617.141966136
2025-10-22,Top 201-300,INFLOW,1375201.3679328253,0.88918456,1222807.8232567473
2025-10-22,Top 301-500,INFLOW,455639.4803581105,0.88918456,405147.5908608551
2025-10-22,Top 501-1000,INFLOW,44652.3905823426,0.88918456,39704.21627290845
2025-10-23,Top 1-100,OUTFLOW,-233391.65687000146,0.843801337,196936.1921115525
2025-10-23,Top 101-200,INFLOW,5325982.963808373,0.843801337,4494071.545700728
2025-10-23,Top 201-300,INFLOW,863931.2908498038,0.843801337,728986.3782952004
2025-10-23,Top 301-500,OUTFLOW,-794008.1607769094,0.843801337,669985.1476524671
2025-10-23,Top 501-1000,INFLOW,0.7567713335447479,0.843801337,0.6385646630483313
2025-10-24,Top 101-200,INFLOW,4009960.5397158815,0.863713084,3463455.3844763087
2025-10-24,Top 201-300,OUTFLOW,-312388.02328666,0.863713084,269813.6229975849
2025-10-24,Top 301-500,INFLOW,675390.6338478584,0.863713084,583343.7272654485
2025-10-24,Top 501-1000,INFLOW,50504.09861218928,0.863713084,43621.05076697412
2025-10-25,Top 101-200,OUTFLOW,-1058811.1093024034,0.895998686,948693.3626571558
2025-10-25,Top 201-300,INFLOW,109627.41845845999,0.895998686,98226.0228883523
2025-10-25,Top 301-500,INFLOW,102313.65785341067,0.895998686,91672.90299650954
2025-10-25,Top 501-1000,INFLOW,126353.05983335918,0.895998686,113212.1755827692
2025-10-26,Top 1-100,INFLOW,131.34,0.895664848,117.63662113632
2025-10-26,Top 101-200,INFLOW,1301565.851824789,0.895664848,1165766.7808366402
2025-10-26,Top 201-300,INFLOW,67859.64081838,0.895664848,60779.49487892891
2025-10-26,Top 301-500,INFLOW,140434.72071097558,0.895664848,125782.4427795184
2025-10-26,Top 501-1000,INFLOW,15970.070821535133,0.895664848,14303.831054919501
2025-10-27,Top 101-200,OUTFLOW,-6089733.592573482,0.94885835,5778294.568588845
2025-10-27,Top 201-300,OUTFLOW,-403723.8003552596,0.94885835,383076.69906082103
2025-10-27,Top 301-500,INFLOW,73247.22804708214,0.94885835,69501.24394682808
2025-10-27,Top 501-1000,OUTFLOW,-204890.59021936444,0.94885835,194412.14736607228
2025-10-28,Top 1-100,OUTFLOW,-2496478.16382,0.905078432,2259508.542032445
2025-10-28,Top 101-200,OUTFLOW,-1782534.34405644,0.905078432,1613333.3891047514
2025-10-28,Top 201-300,OUTFLOW,-406505.67062810005,0.905078432,367919.51497118926
2025-10-28,Top 301-500,INFLOW,232805.22811720808,0.905078432,210706.99082572502
2025-10-28,Top 501-1000,INFLOW,90587.8818559984,0.905078432,81989.13806842829
2025-10-29,Top 101-200,INFLOW,3455975.7007613173,0.870089406,3007007.8446258483
2025-10-29,Top 201-300,INFLOW,255141.23308427003,0.870089406,221995.68394040005
2025-10-29,Top 301-500,INFLOW,277232.4184818771,0.870089406,241216.99032083983
2025-10-29,Top 501-1000,INFLOW,102103.92231418431,0.870089406,88839.54111661877
2025-10-30,Top 1-100,OUTFLOW,-12734.27,0.860972767,10963.85967762509
2025-10-30,Top 101-200,OUTFLOW,-922258.696556882,0.860972767,794039.6218643921
2025-10-30,Top 201-300,INFLOW,889074.8381869053,0.860972767,765469.2235038572
2025-10-30,Top 301-500,INFLOW,463948.23127138155,0.860972767,399446.79242247733
2025-10-30,Top 501-1000,INFLOW,111949.63574372149,0.860972767,96385.58765091399
2025-10-31,Top 1-100,INFLOW,48.0,0.798377067,38.322099216
2025-10-31,Top 101-200,OUTFLOW,-646398.706549919,0.798377067,516069.903447918
2025-10-31,Top 201-300,OUTFLOW,-907309.34000293,0.798377067,724374.9697332451
2025-10-31,Top 301-500,OUTFLOW,-144410.23777233472,0.798377067,115293.82207744921
2025-10-31,Top 501-1000,INFLOW,32102.721851830283,0.798377067,25630.07691478107
2025-11-01,Top 101-200,OUTFLOW,-540552.1118360797,0.799235439,432028.4044056863
2025-11-01,Top 201-300,INFLOW,385120.5039694,0.799235439,307801.9550578847
2025-11-01,Top 301-500,INFLOW,288457.9786159996,0.799235439,230545.83917221104
2025-11-01,Top 501-1000,INFLOW,340720.8001124335,0.799235439,272316.1382542921
2025-11-02,Top 101-200,INFLOW,99163.2297,0.868778786,86150.91031460515
2025-11-02,Top 201-300,INFLOW,164647.72430781994,0.868778786,143042.4500418105
2025-11-02,Top 301-500,OUTFLOW,-310941.46172316,0.868778786,270139.3456329124
2025-11-02,Top 501-1000,OUTFLOW,-121020.97584023254,0.868778786,105140.45647101256
2025-11-03,Top 1-100,INFLOW,1676708.47699999,0.842131489,1412009.0063549238
2025-11-03,Top 101-200,INFLOW,3241175.9240041506,0.842131489,2729496.306992566
2025-11-03,Top 201-300,OUTFLOW,-1588046.4817952511,0.842131489,1337343.9483154463
2025-11-03,Top 301-500,INFLOW,45930.07840005122,0.842131489,38679.165312921876
2025-11-03,Top 501-1000,INFLOW,86985.10780343012,0.842131489,73252.89835532813
2025-11-04,Top 1-100,OUTFLOW,-479745.3157170003,0.728093715,349299.54917423864
2025-11-04,Top 101-200,OUTFLOW,-3986841.2286567194,0.728093715,2902794.041287835
2025-11-04,Top 201-300,INFLOW,352063.76683334,0.728093715,256335.41591058028
2025-11-04,Top 301-500,INFLOW,547051.9073038342,0.728093715,398305.05548668426
2025-11-04,Top 501-1000,INFLOW,203766.19986382613,0.728093715,148360.88945028564
2025-11-05,Top 1-100,INFLOW,721891.3599999999,0.705570488,509345.23915818357
2025-11-05,Top 101-200,OUTFLOW,-294420.22389963525,0.705570488,207734.22105393492
2025-11-05,Top 201-300,INFLOW,6615.7859781100415,0.705570488,4667.90334107866
2025-11-05,Top 301-500,OUTFLOW,-499501.95960143895,0.705570488,352433.8413929436
2025-11-05,Top 501-1000,OUTFLOW,-46538.54027054971,0.705570488,32836.22056949941
2025-11-06,Top 101-200,INFLOW,354750.2937779719,0.740067165,262539.0441991808
2025-11-06,Top 201-300,INFLOW,448731.94823760004,0.740067165,332091.7807771274
2025-11-06,Top 301-500,OUTFLOW,-32181.738778534345,0.740067165,23816.64818260048
2025-11-06,Top 501-1000,INFLOW,17170.729149779945,0.740067165,12707.492842860505
2025-11-07,Top 101-200,INFLOW,868483.629468277,0.703109647,610639.218140719
2025-11-07,Top 201-300,INFLOW,123257.56561366993,0.703109647,86663.5834487068
2025-11-07,Top 301-500,INFLOW,239972.03288483887,0.703109647,168726.65133153147
2025-11-07,Top 501-1000,INFLOW,98113.80047845442,0.703109647,68984.75962023452
2025-11-08,Top 101-200,OUTFLOW,-30400.394322259996,0.8358815,25411.12720668217
2025-11-08,Top 201-300,OUTFLOW,-91302.40166475292,0.8358815,76317.98845713618
2025-11-08,Top 301-500,INFLOW,75665.03201438033,0.8358815,63247.00045772825
2025-11-08,Top 501-1000,INFLOW,45932.88473694932,0.8358815,38394.44859324831
2025-11-09,Top 1-100,INFLOW,82.714,0.81582192,67.47989429088
2025-11-09,Top 101-200,INFLOW,1050230.9085300213,0.81582192,856801.3962403063
2025-11-09,Top 201-300,OUTFLOW,-53012.9118168673,0.81582192,43249.09550322737
2025-11-09,Top 301-500,INFLOW,132650.81176440412,0.81582192,108219.43994319475
2025-11-09,Top 501-1000,OUTFLOW,-140683.05456728901,0.81582192,114772.31968855049
2025-11-10,Top 1-100,OUTFLOW,-646883.0,0.816586831,528236.1389977729
2025-11-10,Top 101-200,OUTFLOW,-252330.0430578,0.816586831,206049.39022666245
2025-11-10,Top 201-300,INFLOW,30675.424416162656,0.816586831,25049.14761357429
2025-11-10,Top 301-500,OUTFLOW,-60563.95372937998,0.816586831,49455.72704870503
2025-11-10,Top 501-1000,INFLOW,222965.2558665797,0.816586831,182070.49171119448
2025-11-11,Top 101-200,OUTFLOW,-47122.420717259985,0.829256108,39076.555203533586
2025-11-11,Top 201-300,INFLOW,173372.37338368248,0.829256108,143770.09958687532
2025-11-11,Top 301-500,OUTFLOW,-40314.260965621594,0.829256108,33430.84714524769
2025-11-11,Top 501-1000,OUTFLOW,-14240.073618521856,0.829256108,11808.66802652891
2025-11-12,Top 1-100,INFLOW,198.0,0.773306904,153.114766992
2025-11-12,Top 101-200,OUTFLOW,-808576.9288633696,0.773306904,625278.1215051606
2025-11-12,Top 201-300,INFLOW,185936.2878270548,0.773306904,143785.81508079264
2025-11-12,Top 301-500,OUTFLOW,-11059.673776809994,0.773306904,8552.522087594924
2025-11-12,Top 501-1000,INFLOW,39035.773244985525,0.773306904,30186.632953325792
2025-11-13,Top 1-100,INFLOW,15.867835576772585,0.759785526,12.056151800179672
2025-11-13,Top 101-200,INFLOW,322012.7736,0.759785526,244660.64456839493
2025-11-13,Top 201-300,INFLOW,1007571.4203206134,0.759785526,765538.1815708644
2025-11-13,Top 301-500,OUTFLOW,-308652.00364776823,0.759785526,234509.32494247353
2025-11-13,Top 501-1000,INFLOW,24774.662920703413,0.759785526,18823.43029867934
2025-11-14,Top 1-100,INFLOW,568630.7269036397,0.74588267,424131.8048269276
2025-11-14,Top 101-200,INFLOW,312693.5807373887,0.74588267,233232.72289226405
2025-11-14,Top 201-300,OUTFLOW,-1979235.20459085,0.74588267,1476277.2389582195
2025-11-14,Top 301-500,INFLOW,405795.85211762186,0.74588267,302676.09365241695
2025-11-14,Top 501-1000,OUTFLOW,-65177.806878835836,0.74588267,48614.99661953044
2025-11-15,Top 1-100,INFLOW,468785.3052715,0.706655274,331269.60834380554
2025-11-15,Top 101-200,OUTFLOW,-298904.38845895,0.706655274,211222.36252626174
2025-11-15,Top 201-300,INFLOW,258044.8850715814,0.706655274,182348.77896455687
2025-11-15,Top 301-500,INFLOW,34547.066053823546,0.706655274,24412.866428160778
2025-11-15,Top 501-1000,OUTFLOW,-24807.91234099907,0.706655274,17530.642092696682
2025-11-16,Top 1-100,INFLOW,3853483.81,0.699222559,2694442.8106932696
2025-11-16,Top 101-200,OUTFLOW,-1132311.71036769,0.699222559,791737.8917089631
2025-11-16,Top 201-300,INFLOW,450486.0362333787,0.699222559,314989.99904886977
2025-11-16,Top 301-500,INFLOW,288859.2478831513,0.699222559,201976.90249567237
2025-11-16,Top 501-1000,OUTFLOW,-39644.08746238632,0.699222559,27720.040284669576
2025-11-17,Top 1-100,OUTFLOW,-2116528.0435723513,0.675126732,1428924.6612433551
2025-11-17,Top 101-200,INFLOW,1822615.0451898403,0.675126732,1230496.139153049
2025-11-17,Top 201-300,OUTFLOW,-86888.16742215992,0.675126732,58660.52452119169
2025-11-17,Top 301-500,OUTFLOW,-266650.5967804345,0.675126732,180022.94599022443
2025-11-17,Top 501-1000,INFLOW,142653.38049779885,0.675126732,96309.11058423146
2025-11-18,Top 101-200,OUTFLOW,-2312896.024039934,0.649629552,1502525.6079196436
2025-11-18,Top 201-300,INFLOW,525441.2554240801,0.649629552,341342.16736346274
2025-11-18,Top 301-500,OUTFLOW,-414831.6922898467,0.649629552,269486.926417655
2025-11-18,Top 501-1000,INFLOW,72845.95408292211,0.649629552,47322.88451590126
2025-11-19,Top 1-100,INFLOW,711891.3700000005,0.685097727,487715.15945791634
2025-11-19,Top 101-200,OUTFLOW,-146273.16776279814,0.685097727,100211.41475538269
2025-11-19,Top 201-300,INFLOW,202775.02916726086,0.685097727,138920.71157484912
2025-11-19,Top 301-500,OUTFLOW,-62949.75939324137,0.685097727,43126.737075506564
2025-11-19,Top 501-1000,INFLOW,135632.6213310966,0.685097727,92921.60058098599
2025-11-20,Top 1-100,INFLOW,1266.285531317908,0.666311909,843.7411297115145
2025-11-20,Top 101-200,INFLOW,974252.6971861422,0.666311909,649156.1745104974
2025-11-20,Top 201-300,OUTFLOW,-339446.84363309306,0.666311909,226177.47438519076
2025-11-20,Top 301-500,INFLOW,180227.43580026677,0.666311909,120087.6868022507
2025-11-20,Top 501-1000,INFLOW,82472.77943718026,0.666311909,54952.59510732353
2025-11-21,Top 1-100,OUTFLOW,-646882.05,0.655722848,424175.34014607844
2025-11-21,Top 101-200,OUTFLOW,-2153693.6786573064,0.655722848,1412226.152688766
2025-11-21,Top 201-300,INFLOW,852360.8075862962,0.655722848,558912.4562740662
2025-11-21,Top 301-500,INFLOW,337021.9466890611,0.655722848,220992.99072145534
2025-11-21,Top 501-1000,OUTFLOW,-28678.815923437534,0.655722848,18805.35485458421
2025-11-22,Top 101-200,INFLOW,117823.82342842076,0.59268003,69831.82720427112
2025-11-22,Top 201-300,OUTFLOW,-246624.84380481998,0.59268003,146169.61982498603
2025-11-22,Top 301-500,INFLOW,111670.55279249485,0.59268003,66184.90657917244
2025-11-22,Top 501-1000,INFLOW,149548.81993884395,0.59268003,88634.59908781864
2025-11-23,Top 1-100,INFLOW,2600626.251009,0.604662518,1572501.217312002
2025-11-23,Top 101-200,INFLOW,827401.533870266,0.604662518,500298.6948670574
2025-11-23,Top 201-300,OUTFLOW,-726263.5640484301,0.604662518,439144.35536917805
2025-11-23,Top 301-500,OUTFLOW,-426257.61055929994,0.604662518,257742.0001174497
2025-11-23,Top 501-1000,INFLOW,108168.86593836734,0.604662518,65405.65884749763
2025-11-24,Top 101-200,INFLOW,26803.02411192507,0.609135025,16326.660762493082
2025-11-24,Top 201-300,INFLOW,406442.05496819003,0.609135025,247578.09131409982
2025-11-24,Top 301-500,OUTFLOW,-72613.84809322955,0.609135025,44231.63817361559
2025-11-24,Top 501-1000,OUTFLOW,-20984.456096529175,0.609135025,12782.367188970702
2025-11-25,Top 101-200,INFLOW,212856.86982681,0.636840135,135555.79771618312
2025-11-25,Top 201-300,INFLOW,652550.65292496,0.636840135,415570.4459030697
2025-11-25,Top 301-500,INFLOW,96836.29044837,0.636840135,61669.236282039165
2025-11-25,Top 501-1000,OUTFLOW,-183009.96230319503,0.636840135,116548.08909951164
2025-11-26,Top 1-100,OUTFLOW,-12323.490000000002,0.640889711,7897.997944611391
2025-11-26,Top 101-200,OUTFLOW,-85189.03981896059,0.640889711,54596.77910994115
2025-11-26,Top 201-300,OUTFLOW,-1333056.32180516,0.640889711,854342.080828432
2025-11-26,Top 301-500,OUTFLOW,-1318203.2878125836,0.640889711,844822.9241654566
2025-11-26,Top 501-1000,INFLOW,124918.53253714883,0.640889711,80059.00221627741
2025-11-27,Top 101-200,OUTFLOW,-492167.2940236828,0.655553752,322642.11620891246
2025-11-27,Top 201-300,OUTFLOW,-22280.452211810174,0.655553752,14606.034043708858
2025-11-27,Top 301-500,INFLOW,100828.89037470001,0.655553752,66098.75739513128
2025-11-27,Top 501-1000,OUTFLOW,-70684.557498773,0.655553752,46337.52687678038
2025-11-28,Top 101-200,OUTFLOW,-191572.34026843793,0.653321503,125158.32927740329
2025-11-28,Top 201-300,OUTFLOW,-92017.74825203433,0.653321503,60117.17359069469
2025-11-28,Top 301-500,OUTFLOW,-148348.3914820424,0.653321503,96919.19409068035
2025-11-28,Top 501-1000,INFLOW,130020.84429664124,0.653321503,84945.41341721064
2025-11-29,Top 101-200,INFLOW,475909.98035559873,0.649900882,309294.3159857063
2025-11-29,Top 201-300,INFLOW,489931.445273637,0.649900882,318406.8784028714
2025-11-29,Top 301-500,OUTFLOW,-75981.54355,0.649900882,49380.47216886641
2025-11-29,Top 501-1000,OUTFLOW,-16.684432936570374,0.649900882,10.843227681146935
2025-11-30,Top 101-200,INFLOW,604364.9830696265,0.632191644,382074.49222281936
2025-11-30,Top 201-300,OUTFLOW,-14428.287896126778,0.632191644,9121.44304515769
2025-11-30,Top 301-500,INFLOW,159433.91000352098,0.632191644,100792.78567447398
2025-11-30,Top 501-1000,OUTFLOW,-129585.44661600504,0.632191644,81922.83653464647
2025-12-01,Top 1-100,INFLOW,77.398,0.626254887,48.470875744025996
2025-12-01,Top 101-200,INFLOW,120547.17112904553,0.626254887,75493.25503359007
2025-12-01,Top 201-300,INFLOW,1052014.5691284067,0.626254887,658829.265111864
2025-12-01,Top 301-500,INFLOW,194677.89007900003,0.626254887,121917.98005282259
2025-12-01,Top 501-1000,INFLOW,86052.25666853244,0.626254887,53890.64627604678
2025-12-02,Top 101-200,INFLOW,1177753.74552131,0.574696152,676850.5455546841
2025-12-02,Top 201-300,OUTFLOW,-466788.253226196,0.574696152,268261.4129278964
2025-12-02,Top 301-500,OUTFLOW,-133548.5479602815,0.574696152,76749.83661796122
2025-12-02,Top 501-1000,OUTFLOW,-28491.84771661475,0.574696152,16374.155246108483
2025-12-03,Top 1-100,INFLOW,65008.159999999916,0.628778358,40875.72410140123
2025-12-03,Top 101-200,INFLOW,3239886.0024385797,0.628778358,2037170.2007205142
2025-12-03,Top 201-300,INFLOW,383071.9029317589,0.628778358,240867.32212136677
2025-12-03,Top 301-500,INFLOW,348216.79762167187,0.628778358,218951.18623657315
